기관코드,기관명,사업구분,담당부서,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,비고
ORG06965,테스트기관06965,운영비,행정지원팀,149755,150755,151755,152755,153755,154755,155755,156755,157755,158755,159755,160755,합성 대용량 테스트
ORG06966,테스트기관06966,급식비,예산팀,149762,150762,151762,152762,153762,154762,155762,156762,157762,158762,159762,160762,합성 대용량 테스트
ORG06967,테스트기관06967,시설비,시설팀,149769,150769,151769,152769,153769,154769,155769,156769,157769,158769,159769,160769,합성 대용량 테스트
ORG06968,테스트기관06968,강사비,교육지원팀,149776,150776,151776,152776,153776,154776,155776,156776,157776,158776,159776,160776,합성 대용량 테스트
ORG06969,테스트기관06969,운영비,행정지원팀,149783,150783,151783,152783,153783,154783,155783,156783,157783,158783,159783,160783,합성 대용량 테스트
ORG06970,테스트기관06970,급식비,예산팀,149790,150790,151790,152790,153790,154790,155790,156790,157790,158790,159790,160790,합성 대용량 테스트
ORG06971,테스트기관06971,시설비,시설팀,149797,150797,151797,152797,153797,154797,155797,156797,157797,158797,159797,160797,합성 대용량 테스트
ORG06972,테스트기관06972,강사비,교육지원팀,149804,150804,151804,152804,153804,154804,155804,156804,157804,158804,159804,160804,합성 대용량 테스트
ORG06973,테스트기관06973,운영비,행정지원팀,149811,150811,151811,152811,153811,154811,155811,156811,157811,158811,159811,160811,합성 대용량 테스트
ORG06974,테스트기관06974,급식비,예산팀,149818,150818,151818,152818,153818,154818,155818,156818,157818,158818,159818,160818,합성 대용량 테스트
ORG06975,테스트기관06975,시설비,시설팀,149825,150825,151825,152825,153825,154825,155825,156825,157825,158825,159825,160825,합성 대용량 테스트
ORG06976,테스트기관06976,강사비,교육지원팀,149832,150832,151832,152832,153832,154832,155832,156832,157832,158832,159832,160832,합성 대용량 테스트
ORG06977,테스트기관06977,운영비,행정지원팀,149839,150839,151839,152839,153839,154839,155839,156839,157839,158839,159839,160839,합성 대용량 테스트
ORG06978,테스트기관06978,급식비,예산팀,149846,150846,151846,152846,153846,154846,155846,156846,157846,158846,159846,160846,합성 대용량 테스트
ORG06979,테스트기관06979,시설비,시설팀,149853,150853,151853,152853,153853,154853,155853,156853,157853,158853,159853,160853,합성 대용량 테스트
ORG06980,테스트기관06980,강사비,교육지원팀,149860,150860,151860,152860,153860,154860,155860,156860,157860,158860,159860,160860,합성 대용량 테스트
ORG06981,테스트기관06981,운영비,행정지원팀,149867,150867,151867,152867,153867,154867,155867,156867,157867,158867,159867,160867,합성 대용량 테스트
ORG06982,테스트기관06982,급식비,예산팀,149874,150874,151874,152874,153874,154874,155874,156874,157874,158874,159874,160874,합성 대용량 테스트
ORG06983,테스트기관06983,시설비,시설팀,149881,150881,151881,152881,153881,154881,155881,156881,157881,158881,159881,160881,합성 대용량 테스트
ORG06984,테스트기관06984,강사비,교육지원팀,149888,150888,151888,152888,153888,154888,155888,156888,157888,158888,159888,160888,합성 대용량 테스트
ORG06985,테스트기관06985,운영비,행정지원팀,149895,150895,151895,152895,153895,154895,155895,156895,157895,158895,159895,160895,합성 대용량 테스트
ORG06986,테스트기관06986,급식비,예산팀,149902,150902,151902,152902,153902,154902,155902,156902,157902,158902,159902,160902,합성 대용량 테스트
ORG06987,테스트기관06987,시설비,시설팀,149909,150909,151909,152909,153909,154909,155909,156909,157909,158909,159909,160909,합성 대용량 테스트
ORG06988,테스트기관06988,강사비,교육지원팀,149916,150916,151916,152916,153916,154916,155916,156916,157916,158916,159916,160916,합성 대용량 테스트
ORG06989,테스트기관06989,운영비,행정지원팀,149923,150923,151923,152923,153923,154923,155923,156923,157923,158923,159923,160923,합성 대용량 테스트
ORG06990,테스트기관06990,급식비,예산팀,149930,150930,151930,152930,153930,154930,155930,156930,157930,158930,159930,160930,합성 대용량 테스트
ORG06991,테스트기관06991,시설비,시설팀,149937,150937,151937,152937,153937,154937,155937,156937,157937,158937,159937,160937,합성 대용량 테스트
ORG06992,테스트기관06992,강사비,교육지원팀,149944,150944,151944,152944,153944,154944,155944,156944,157944,158944,159944,160944,합성 대용량 테스트
ORG06993,테스트기관06993,운영비,행정지원팀,149951,150951,151951,152951,153951,154951,155951,156951,157951,158951,159951,160951,합성 대용량 테스트
ORG06994,테스트기관06994,급식비,예산팀,149958,150958,151958,152958,153958,154958,155958,156958,157958,158958,159958,160958,합성 대용량 테스트
ORG06995,테스트기관06995,시설비,시설팀,149965,150965,151965,152965,153965,154965,155965,156965,157965,158965,159965,160965,합성 대용량 테스트
ORG06996,테스트기관06996,강사비,교육지원팀,149972,150972,151972,152972,153972,154972,155972,156972,157972,158972,159972,160972,합성 대용량 테스트
ORG06997,테스트기관06997,운영비,행정지원팀,149979,150979,151979,152979,153979,154979,155979,156979,157979,158979,159979,160979,합성 대용량 테스트
ORG06998,테스트기관06998,급식비,예산팀,149986,150986,151986,152986,153986,154986,155986,156986,157986,158986,159986,160986,합성 대용량 테스트
ORG06999,테스트기관06999,시설비,시설팀,149993,150993,151993,152993,153993,154993,155993,156993,157993,158993,159993,160993,합성 대용량 테스트
ORG07000,테스트기관07000,강사비,교육지원팀,150000,151000,152000,153000,154000,155000,156000,157000,158000,159000,160000,161000,합성 대용량 테스트
ORG07001,테스트기관07001,운영비,행정지원팀,150007,151007,152007,153007,154007,155007,156007,157007,158007,159007,160007,161007,합성 대용량 테스트
ORG07002,테스트기관07002,급식비,예산팀,150014,151014,152014,153014,154014,155014,156014,157014,158014,159014,160014,161014,합성 대용량 테스트
ORG07003,테스트기관07003,시설비,시설팀,150021,151021,152021,153021,154021,155021,156021,157021,158021,159021,160021,161021,합성 대용량 테스트
ORG07004,테스트기관07004,강사비,교육지원팀,150028,151028,152028,153028,154028,155028,156028,157028,158028,159028,160028,161028,합성 대용량 테스트
ORG07005,테스트기관07005,운영비,행정지원팀,150035,151035,152035,153035,154035,155035,156035,157035,158035,159035,160035,161035,합성 대용량 테스트
ORG07006,테스트기관07006,급식비,예산팀,150042,151042,152042,153042,154042,155042,156042,157042,158042,159042,160042,161042,합성 대용량 테스트
ORG07007,테스트기관07007,시설비,시설팀,150049,151049,152049,153049,154049,155049,156049,157049,158049,159049,160049,161049,합성 대용량 테스트
ORG07008,테스트기관07008,강사비,교육지원팀,150056,151056,152056,153056,154056,155056,156056,157056,158056,159056,160056,161056,합성 대용량 테스트
ORG07009,테스트기관07009,운영비,행정지원팀,150063,151063,152063,153063,154063,155063,156063,157063,158063,159063,160063,161063,합성 대용량 테스트
ORG07010,테스트기관07010,급식비,예산팀,150070,151070,152070,153070,154070,155070,156070,157070,158070,159070,160070,161070,합성 대용량 테스트
ORG07011,테스트기관07011,시설비,시설팀,150077,151077,152077,153077,154077,155077,156077,157077,158077,159077,160077,161077,합성 대용량 테스트
ORG07012,테스트기관07012,강사비,교육지원팀,150084,151084,152084,153084,154084,155084,156084,157084,158084,159084,160084,161084,합성 대용량 테스트
ORG07013,테스트기관07013,운영비,행정지원팀,150091,151091,152091,153091,154091,155091,156091,157091,158091,159091,160091,161091,합성 대용량 테스트
ORG07014,테스트기관07014,급식비,예산팀,150098,151098,152098,153098,154098,155098,156098,157098,158098,159098,160098,161098,합성 대용량 테스트
ORG07015,테스트기관07015,시설비,시설팀,150105,151105,152105,153105,154105,155105,156105,157105,158105,159105,160105,161105,합성 대용량 테스트
ORG07016,테스트기관07016,강사비,교육지원팀,150112,151112,152112,153112,154112,155112,156112,157112,158112,159112,160112,161112,합성 대용량 테스트
ORG07017,테스트기관07017,운영비,행정지원팀,150119,151119,152119,153119,154119,155119,156119,157119,158119,159119,160119,161119,합성 대용량 테스트
ORG07018,테스트기관07018,급식비,예산팀,150126,151126,152126,153126,154126,155126,156126,157126,158126,159126,160126,161126,합성 대용량 테스트
ORG07019,테스트기관07019,시설비,시설팀,150133,151133,152133,153133,154133,155133,156133,157133,158133,159133,160133,161133,합성 대용량 테스트
ORG07020,테스트기관07020,강사비,교육지원팀,150140,151140,152140,153140,154140,155140,156140,157140,158140,159140,160140,161140,합성 대용량 테스트
ORG07021,테스트기관07021,운영비,행정지원팀,150147,151147,152147,153147,154147,155147,156147,157147,158147,159147,160147,161147,합성 대용량 테스트
ORG07022,테스트기관07022,급식비,예산팀,150154,151154,152154,153154,154154,155154,156154,157154,158154,159154,160154,161154,합성 대용량 테스트
ORG07023,테스트기관07023,시설비,시설팀,150161,151161,152161,153161,154161,155161,156161,157161,158161,159161,160161,161161,합성 대용량 테스트
ORG07024,테스트기관07024,강사비,교육지원팀,150168,151168,152168,153168,154168,155168,156168,157168,158168,159168,160168,161168,합성 대용량 테스트
ORG07025,테스트기관07025,운영비,행정지원팀,150175,151175,152175,153175,154175,155175,156175,157175,158175,159175,160175,161175,합성 대용량 테스트
ORG07026,테스트기관07026,급식비,예산팀,150182,151182,152182,153182,154182,155182,156182,157182,158182,159182,160182,161182,합성 대용량 테스트
ORG07027,테스트기관07027,시설비,시설팀,150189,151189,152189,153189,154189,155189,156189,157189,158189,159189,160189,161189,합성 대용량 테스트
ORG07028,테스트기관07028,강사비,교육지원팀,150196,151196,152196,153196,154196,155196,156196,157196,158196,159196,160196,161196,합성 대용량 테스트
ORG07029,테스트기관07029,운영비,행정지원팀,150203,151203,152203,153203,154203,155203,156203,157203,158203,159203,160203,161203,합성 대용량 테스트
ORG07030,테스트기관07030,급식비,예산팀,150210,151210,152210,153210,154210,155210,156210,157210,158210,159210,160210,161210,합성 대용량 테스트
ORG07031,테스트기관07031,시설비,시설팀,150217,151217,152217,153217,154217,155217,156217,157217,158217,159217,160217,161217,합성 대용량 테스트
ORG07032,테스트기관07032,강사비,교육지원팀,150224,151224,152224,153224,154224,155224,156224,157224,158224,159224,160224,161224,합성 대용량 테스트
ORG07033,테스트기관07033,운영비,행정지원팀,150231,151231,152231,153231,154231,155231,156231,157231,158231,159231,160231,161231,합성 대용량 테스트
ORG07034,테스트기관07034,급식비,예산팀,150238,151238,152238,153238,154238,155238,156238,157238,158238,159238,160238,161238,합성 대용량 테스트
ORG07035,테스트기관07035,시설비,시설팀,150245,151245,152245,153245,154245,155245,156245,157245,158245,159245,160245,161245,합성 대용량 테스트
ORG07036,테스트기관07036,강사비,교육지원팀,150252,151252,152252,153252,154252,155252,156252,157252,158252,159252,160252,161252,합성 대용량 테스트
ORG07037,테스트기관07037,운영비,행정지원팀,150259,151259,152259,153259,154259,155259,156259,157259,158259,159259,160259,161259,합성 대용량 테스트
ORG07038,테스트기관07038,급식비,예산팀,150266,151266,152266,153266,154266,155266,156266,157266,158266,159266,160266,161266,합성 대용량 테스트
ORG07039,테스트기관07039,시설비,시설팀,150273,151273,152273,153273,154273,155273,156273,157273,158273,159273,160273,161273,합성 대용량 테스트
ORG07040,테스트기관07040,강사비,교육지원팀,150280,151280,152280,153280,154280,155280,156280,157280,158280,159280,160280,161280,합성 대용량 테스트
ORG07041,테스트기관07041,운영비,행정지원팀,150287,151287,152287,153287,154287,155287,156287,157287,158287,159287,160287,161287,합성 대용량 테스트
ORG07042,테스트기관07042,급식비,예산팀,150294,151294,152294,153294,154294,155294,156294,157294,158294,159294,160294,161294,합성 대용량 테스트
ORG07043,테스트기관07043,시설비,시설팀,150301,151301,152301,153301,154301,155301,156301,157301,158301,159301,160301,161301,합성 대용량 테스트
ORG07044,테스트기관07044,강사비,교육지원팀,150308,151308,152308,153308,154308,155308,156308,157308,158308,159308,160308,161308,합성 대용량 테스트
ORG07045,테스트기관07045,운영비,행정지원팀,150315,151315,152315,153315,154315,155315,156315,157315,158315,159315,160315,161315,합성 대용량 테스트
ORG07046,테스트기관07046,급식비,예산팀,150322,151322,152322,153322,154322,155322,156322,157322,158322,159322,160322,161322,합성 대용량 테스트
ORG07047,테스트기관07047,시설비,시설팀,150329,151329,152329,153329,154329,155329,156329,157329,158329,159329,160329,161329,합성 대용량 테스트
ORG07048,테스트기관07048,강사비,교육지원팀,150336,151336,152336,153336,154336,155336,156336,157336,158336,159336,160336,161336,합성 대용량 테스트
ORG07049,테스트기관07049,운영비,행정지원팀,150343,151343,152343,153343,154343,155343,156343,157343,158343,159343,160343,161343,합성 대용량 테스트
ORG07050,테스트기관07050,급식비,예산팀,150350,151350,152350,153350,154350,155350,156350,157350,158350,159350,160350,161350,합성 대용량 테스트
ORG07051,테스트기관07051,시설비,시설팀,150357,151357,152357,153357,154357,155357,156357,157357,158357,159357,160357,161357,합성 대용량 테스트
ORG07052,테스트기관07052,강사비,교육지원팀,150364,151364,152364,153364,154364,155364,156364,157364,158364,159364,160364,161364,합성 대용량 테스트
ORG07053,테스트기관07053,운영비,행정지원팀,150371,151371,152371,153371,154371,155371,156371,157371,158371,159371,160371,161371,합성 대용량 테스트
ORG07054,테스트기관07054,급식비,예산팀,150378,151378,152378,153378,154378,155378,156378,157378,158378,159378,160378,161378,합성 대용량 테스트
ORG07055,테스트기관07055,시설비,시설팀,150385,151385,152385,153385,154385,155385,156385,157385,158385,159385,160385,161385,합성 대용량 테스트
ORG07056,테스트기관07056,강사비,교육지원팀,150392,151392,152392,153392,154392,155392,156392,157392,158392,159392,160392,161392,합성 대용량 테스트
ORG07057,테스트기관07057,운영비,행정지원팀,150399,151399,152399,153399,154399,155399,156399,157399,158399,159399,160399,161399,합성 대용량 테스트
ORG07058,테스트기관07058,급식비,예산팀,150406,151406,152406,153406,154406,155406,156406,157406,158406,159406,160406,161406,합성 대용량 테스트
ORG07059,테스트기관07059,시설비,시설팀,150413,151413,152413,153413,154413,155413,156413,157413,158413,159413,160413,161413,합성 대용량 테스트
ORG07060,테스트기관07060,강사비,교육지원팀,150420,151420,152420,153420,154420,155420,156420,157420,158420,159420,160420,161420,합성 대용량 테스트
ORG07061,테스트기관07061,운영비,행정지원팀,150427,151427,152427,153427,154427,155427,156427,157427,158427,159427,160427,161427,합성 대용량 테스트
ORG07062,테스트기관07062,급식비,예산팀,150434,151434,152434,153434,154434,155434,156434,157434,158434,159434,160434,161434,합성 대용량 테스트
ORG07063,테스트기관07063,시설비,시설팀,150441,151441,152441,153441,154441,155441,156441,157441,158441,159441,160441,161441,합성 대용량 테스트
ORG07064,테스트기관07064,강사비,교육지원팀,150448,151448,152448,153448,154448,155448,156448,157448,158448,159448,160448,161448,합성 대용량 테스트
ORG07065,테스트기관07065,운영비,행정지원팀,150455,151455,152455,153455,154455,155455,156455,157455,158455,159455,160455,161455,합성 대용량 테스트
ORG07066,테스트기관07066,급식비,예산팀,150462,151462,152462,153462,154462,155462,156462,157462,158462,159462,160462,161462,합성 대용량 테스트
ORG07067,테스트기관07067,시설비,시설팀,150469,151469,152469,153469,154469,155469,156469,157469,158469,159469,160469,161469,합성 대용량 테스트
ORG07068,테스트기관07068,강사비,교육지원팀,150476,151476,152476,153476,154476,155476,156476,157476,158476,159476,160476,161476,합성 대용량 테스트
ORG07069,테스트기관07069,운영비,행정지원팀,150483,151483,152483,153483,154483,155483,156483,157483,158483,159483,160483,161483,합성 대용량 테스트
ORG07070,테스트기관07070,급식비,예산팀,150490,151490,152490,153490,154490,155490,156490,157490,158490,159490,160490,161490,합성 대용량 테스트
ORG07071,테스트기관07071,시설비,시설팀,150497,151497,152497,153497,154497,155497,156497,157497,158497,159497,160497,161497,합성 대용량 테스트
ORG07072,테스트기관07072,강사비,교육지원팀,150504,151504,152504,153504,154504,155504,156504,157504,158504,159504,160504,161504,합성 대용량 테스트
ORG07073,테스트기관07073,운영비,행정지원팀,150511,151511,152511,153511,154511,155511,156511,157511,158511,159511,160511,161511,합성 대용량 테스트
ORG07074,테스트기관07074,급식비,예산팀,150518,151518,152518,153518,154518,155518,156518,157518,158518,159518,160518,161518,합성 대용량 테스트
ORG07075,테스트기관07075,시설비,시설팀,150525,151525,152525,153525,154525,155525,156525,157525,158525,159525,160525,161525,합성 대용량 테스트
ORG07076,테스트기관07076,강사비,교육지원팀,150532,151532,152532,153532,154532,155532,156532,157532,158532,159532,160532,161532,합성 대용량 테스트
ORG07077,테스트기관07077,운영비,행정지원팀,150539,151539,152539,153539,154539,155539,156539,157539,158539,159539,160539,161539,합성 대용량 테스트
ORG07078,테스트기관07078,급식비,예산팀,150546,151546,152546,153546,154546,155546,156546,157546,158546,159546,160546,161546,합성 대용량 테스트
ORG07079,테스트기관07079,시설비,시설팀,150553,151553,152553,153553,154553,155553,156553,157553,158553,159553,160553,161553,합성 대용량 테스트
ORG07080,테스트기관07080,강사비,교육지원팀,150560,151560,152560,153560,154560,155560,156560,157560,158560,159560,160560,161560,합성 대용량 테스트
ORG07081,테스트기관07081,운영비,행정지원팀,150567,151567,152567,153567,154567,155567,156567,157567,158567,159567,160567,161567,합성 대용량 테스트
ORG07082,테스트기관07082,급식비,예산팀,150574,151574,152574,153574,154574,155574,156574,157574,158574,159574,160574,161574,합성 대용량 테스트
ORG07083,테스트기관07083,시설비,시설팀,150581,151581,152581,153581,154581,155581,156581,157581,158581,159581,160581,161581,합성 대용량 테스트
ORG07084,테스트기관07084,강사비,교육지원팀,150588,151588,152588,153588,154588,155588,156588,157588,158588,159588,160588,161588,합성 대용량 테스트
ORG07085,테스트기관07085,운영비,행정지원팀,150595,151595,152595,153595,154595,155595,156595,157595,158595,159595,160595,161595,합성 대용량 테스트
ORG07086,테스트기관07086,급식비,예산팀,150602,151602,152602,153602,154602,155602,156602,157602,158602,159602,160602,161602,합성 대용량 테스트
ORG07087,테스트기관07087,시설비,시설팀,150609,151609,152609,153609,154609,155609,156609,157609,158609,159609,160609,161609,합성 대용량 테스트
ORG07088,테스트기관07088,강사비,교육지원팀,150616,151616,152616,153616,154616,155616,156616,157616,158616,159616,160616,161616,합성 대용량 테스트
ORG07089,테스트기관07089,운영비,행정지원팀,150623,151623,152623,153623,154623,155623,156623,157623,158623,159623,160623,161623,합성 대용량 테스트
ORG07090,테스트기관07090,급식비,예산팀,150630,151630,152630,153630,154630,155630,156630,157630,158630,159630,160630,161630,합성 대용량 테스트
ORG07091,테스트기관07091,시설비,시설팀,150637,151637,152637,153637,154637,155637,156637,157637,158637,159637,160637,161637,합성 대용량 테스트
ORG07092,테스트기관07092,강사비,교육지원팀,150644,151644,152644,153644,154644,155644,156644,157644,158644,159644,160644,161644,합성 대용량 테스트
ORG07093,테스트기관07093,운영비,행정지원팀,150651,151651,152651,153651,154651,155651,156651,157651,158651,159651,160651,161651,합성 대용량 테스트
ORG07094,테스트기관07094,급식비,예산팀,150658,151658,152658,153658,154658,155658,156658,157658,158658,159658,160658,161658,합성 대용량 테스트
ORG07095,테스트기관07095,시설비,시설팀,150665,151665,152665,153665,154665,155665,156665,157665,158665,159665,160665,161665,합성 대용량 테스트
ORG07096,테스트기관07096,강사비,교육지원팀,150672,151672,152672,153672,154672,155672,156672,157672,158672,159672,160672,161672,합성 대용량 테스트
ORG07097,테스트기관07097,운영비,행정지원팀,150679,151679,152679,153679,154679,155679,156679,157679,158679,159679,160679,161679,합성 대용량 테스트
ORG07098,테스트기관07098,급식비,예산팀,150686,151686,152686,153686,154686,155686,156686,157686,158686,159686,160686,161686,합성 대용량 테스트
ORG07099,테스트기관07099,시설비,시설팀,150693,151693,152693,153693,154693,155693,156693,157693,158693,159693,160693,161693,합성 대용량 테스트
ORG07100,테스트기관07100,강사비,교육지원팀,150700,151700,152700,153700,154700,155700,156700,157700,158700,159700,160700,161700,합성 대용량 테스트
ORG07101,테스트기관07101,운영비,행정지원팀,150707,151707,152707,153707,154707,155707,156707,157707,158707,159707,160707,161707,합성 대용량 테스트
ORG07102,테스트기관07102,급식비,예산팀,150714,151714,152714,153714,154714,155714,156714,157714,158714,159714,160714,161714,합성 대용량 테스트
ORG07103,테스트기관07103,시설비,시설팀,150721,151721,152721,153721,154721,155721,156721,157721,158721,159721,160721,161721,합성 대용량 테스트
ORG07104,테스트기관07104,강사비,교육지원팀,150728,151728,152728,153728,154728,155728,156728,157728,158728,159728,160728,161728,합성 대용량 테스트
ORG07105,테스트기관07105,운영비,행정지원팀,150735,151735,152735,153735,154735,155735,156735,157735,158735,159735,160735,161735,합성 대용량 테스트
ORG07106,테스트기관07106,급식비,예산팀,150742,151742,152742,153742,154742,155742,156742,157742,158742,159742,160742,161742,합성 대용량 테스트
ORG07107,테스트기관07107,시설비,시설팀,150749,151749,152749,153749,154749,155749,156749,157749,158749,159749,160749,161749,합성 대용량 테스트
ORG07108,테스트기관07108,강사비,교육지원팀,150756,151756,152756,153756,154756,155756,156756,157756,158756,159756,160756,161756,합성 대용량 테스트
ORG07109,테스트기관07109,운영비,행정지원팀,150763,151763,152763,153763,154763,155763,156763,157763,158763,159763,160763,161763,합성 대용량 테스트
ORG07110,테스트기관07110,급식비,예산팀,150770,151770,152770,153770,154770,155770,156770,157770,158770,159770,160770,161770,합성 대용량 테스트
ORG07111,테스트기관07111,시설비,시설팀,150777,151777,152777,153777,154777,155777,156777,157777,158777,159777,160777,161777,합성 대용량 테스트
ORG07112,테스트기관07112,강사비,교육지원팀,150784,151784,152784,153784,154784,155784,156784,157784,158784,159784,160784,161784,합성 대용량 테스트
ORG07113,테스트기관07113,운영비,행정지원팀,150791,151791,152791,153791,154791,155791,156791,157791,158791,159791,160791,161791,합성 대용량 테스트
ORG07114,테스트기관07114,급식비,예산팀,150798,151798,152798,153798,154798,155798,156798,157798,158798,159798,160798,161798,합성 대용량 테스트
ORG07115,테스트기관07115,시설비,시설팀,150805,151805,152805,153805,154805,155805,156805,157805,158805,159805,160805,161805,합성 대용량 테스트
ORG07116,테스트기관07116,강사비,교육지원팀,150812,151812,152812,153812,154812,155812,156812,157812,158812,159812,160812,161812,합성 대용량 테스트
ORG07117,테스트기관07117,운영비,행정지원팀,150819,151819,152819,153819,154819,155819,156819,157819,158819,159819,160819,161819,합성 대용량 테스트
ORG07118,테스트기관07118,급식비,예산팀,150826,151826,152826,153826,154826,155826,156826,157826,158826,159826,160826,161826,합성 대용량 테스트
ORG07119,테스트기관07119,시설비,시설팀,150833,151833,152833,153833,154833,155833,156833,157833,158833,159833,160833,161833,합성 대용량 테스트
ORG07120,테스트기관07120,강사비,교육지원팀,150840,151840,152840,153840,154840,155840,156840,157840,158840,159840,160840,161840,합성 대용량 테스트
ORG07121,테스트기관07121,운영비,행정지원팀,150847,151847,152847,153847,154847,155847,156847,157847,158847,159847,160847,161847,합성 대용량 테스트
ORG07122,테스트기관07122,급식비,예산팀,150854,151854,152854,153854,154854,155854,156854,157854,158854,159854,160854,161854,합성 대용량 테스트
ORG07123,테스트기관07123,시설비,시설팀,150861,151861,152861,153861,154861,155861,156861,157861,158861,159861,160861,161861,합성 대용량 테스트
ORG07124,테스트기관07124,강사비,교육지원팀,150868,151868,152868,153868,154868,155868,156868,157868,158868,159868,160868,161868,합성 대용량 테스트
ORG07125,테스트기관07125,운영비,행정지원팀,150875,151875,152875,153875,154875,155875,156875,157875,158875,159875,160875,161875,합성 대용량 테스트
ORG07126,테스트기관07126,급식비,예산팀,150882,151882,152882,153882,154882,155882,156882,157882,158882,159882,160882,161882,합성 대용량 테스트
ORG07127,테스트기관07127,시설비,시설팀,150889,151889,152889,153889,154889,155889,156889,157889,158889,159889,160889,161889,합성 대용량 테스트
ORG07128,테스트기관07128,강사비,교육지원팀,150896,151896,152896,153896,154896,155896,156896,157896,158896,159896,160896,161896,합성 대용량 테스트
ORG07129,테스트기관07129,운영비,행정지원팀,150903,151903,152903,153903,154903,155903,156903,157903,158903,159903,160903,161903,합성 대용량 테스트
ORG07130,테스트기관07130,급식비,예산팀,150910,151910,152910,153910,154910,155910,156910,157910,158910,159910,160910,161910,합성 대용량 테스트
ORG07131,테스트기관07131,시설비,시설팀,150917,151917,152917,153917,154917,155917,156917,157917,158917,159917,160917,161917,합성 대용량 테스트
ORG07132,테스트기관07132,강사비,교육지원팀,150924,151924,152924,153924,154924,155924,156924,157924,158924,159924,160924,161924,합성 대용량 테스트
ORG07133,테스트기관07133,운영비,행정지원팀,150931,151931,152931,153931,154931,155931,156931,157931,158931,159931,160931,161931,합성 대용량 테스트
ORG07134,테스트기관07134,급식비,예산팀,150938,151938,152938,153938,154938,155938,156938,157938,158938,159938,160938,161938,합성 대용량 테스트
ORG07135,테스트기관07135,시설비,시설팀,150945,151945,152945,153945,154945,155945,156945,157945,158945,159945,160945,161945,합성 대용량 테스트
ORG07136,테스트기관07136,강사비,교육지원팀,150952,151952,152952,153952,154952,155952,156952,157952,158952,159952,160952,161952,합성 대용량 테스트
ORG07137,테스트기관07137,운영비,행정지원팀,150959,151959,152959,153959,154959,155959,156959,157959,158959,159959,160959,161959,합성 대용량 테스트
ORG07138,테스트기관07138,급식비,예산팀,150966,151966,152966,153966,154966,155966,156966,157966,158966,159966,160966,161966,합성 대용량 테스트
ORG07139,테스트기관07139,시설비,시설팀,150973,151973,152973,153973,154973,155973,156973,157973,158973,159973,160973,161973,합성 대용량 테스트
ORG07140,테스트기관07140,강사비,교육지원팀,150980,151980,152980,153980,154980,155980,156980,157980,158980,159980,160980,161980,합성 대용량 테스트
ORG07141,테스트기관07141,운영비,행정지원팀,150987,151987,152987,153987,154987,155987,156987,157987,158987,159987,160987,161987,합성 대용량 테스트
ORG07142,테스트기관07142,급식비,예산팀,150994,151994,152994,153994,154994,155994,156994,157994,158994,159994,160994,161994,합성 대용량 테스트
ORG07143,테스트기관07143,시설비,시설팀,151001,152001,153001,154001,155001,156001,157001,158001,159001,160001,161001,162001,합성 대용량 테스트
ORG07144,테스트기관07144,강사비,교육지원팀,151008,152008,153008,154008,155008,156008,157008,158008,159008,160008,161008,162008,합성 대용량 테스트
ORG07145,테스트기관07145,운영비,행정지원팀,151015,152015,153015,154015,155015,156015,157015,158015,159015,160015,161015,162015,합성 대용량 테스트
ORG07146,테스트기관07146,급식비,예산팀,151022,152022,153022,154022,155022,156022,157022,158022,159022,160022,161022,162022,합성 대용량 테스트
ORG07147,테스트기관07147,시설비,시설팀,151029,152029,153029,154029,155029,156029,157029,158029,159029,160029,161029,162029,합성 대용량 테스트
ORG07148,테스트기관07148,강사비,교육지원팀,151036,152036,153036,154036,155036,156036,157036,158036,159036,160036,161036,162036,합성 대용량 테스트
ORG07149,테스트기관07149,운영비,행정지원팀,151043,152043,153043,154043,155043,156043,157043,158043,159043,160043,161043,162043,합성 대용량 테스트
ORG07150,테스트기관07150,급식비,예산팀,151050,152050,153050,154050,155050,156050,157050,158050,159050,160050,161050,162050,합성 대용량 테스트
ORG07151,테스트기관07151,시설비,시설팀,151057,152057,153057,154057,155057,156057,157057,158057,159057,160057,161057,162057,합성 대용량 테스트
ORG07152,테스트기관07152,강사비,교육지원팀,151064,152064,153064,154064,155064,156064,157064,158064,159064,160064,161064,162064,합성 대용량 테스트
ORG07153,테스트기관07153,운영비,행정지원팀,151071,152071,153071,154071,155071,156071,157071,158071,159071,160071,161071,162071,합성 대용량 테스트
ORG07154,테스트기관07154,급식비,예산팀,151078,152078,153078,154078,155078,156078,157078,158078,159078,160078,161078,162078,합성 대용량 테스트
ORG07155,테스트기관07155,시설비,시설팀,151085,152085,153085,154085,155085,156085,157085,158085,159085,160085,161085,162085,합성 대용량 테스트
ORG07156,테스트기관07156,강사비,교육지원팀,151092,152092,153092,154092,155092,156092,157092,158092,159092,160092,161092,162092,합성 대용량 테스트
ORG07157,테스트기관07157,운영비,행정지원팀,151099,152099,153099,154099,155099,156099,157099,158099,159099,160099,161099,162099,합성 대용량 테스트
ORG07158,테스트기관07158,급식비,예산팀,151106,152106,153106,154106,155106,156106,157106,158106,159106,160106,161106,162106,합성 대용량 테스트
ORG07159,테스트기관07159,시설비,시설팀,151113,152113,153113,154113,155113,156113,157113,158113,159113,160113,161113,162113,합성 대용량 테스트
ORG07160,테스트기관07160,강사비,교육지원팀,151120,152120,153120,154120,155120,156120,157120,158120,159120,160120,161120,162120,합성 대용량 테스트
